volumen_nominal,ticker,imbalance,precio_settlement_anterior,precio_venta,openInterest,precio_promedio,description,cantidad_operaciones,apertura,tickDirection,securityDesc,securitySubType,fecha_vencimiento,precio_cierre_anterior,tipo_liquidacion,cantidad_venta,maximo,moneda,precio_compra,minimo,mercado,monto_operado,volume,ultimo_precio,dias_al_vencimiento,tipo_instrumento,closingPrice,settlementPrice,cantidad_compra,hora_ultimo_trade,years_to_maturity,spread_abs,spread_pct,liquidity_score,issuer,cuit,sector,is_mapped
1613.0,PN41D,0.01,109.55,109.7,0.0,110.6767514,,4,110.65,2,,,2029-08-27,109.55,2,100000.0,110.7,USD,108.8,110.65,BYMA,1785.22,1613.0,110.65,1154,CORP,0.0,110.65,1000.0,10:56:39,3.1595,0.9,0.8272,87.94,Pan American Energy LLC (PAE Sucursal),30714813583,Energía - Petróleo y Gas,True
1657.0,VSCWD,-0.0043,103.5,103.75,0.0,101.8890163,,7,103.8,0,,,2027-03-15,103.5,2,5504.0,103.8,USD,103.05,101.5,BYMA,1688.3,1657.0,103.05,258,CORP,0.0,103.05,200000.0,11:14:52,0.7064,0.7,0.6793,89.32,Vista Oil & Gas Argentina S.A.U.,33515950899,Energía - Petróleo y Gas,True
1.0,TLCOO,0.0137,155820.0,157930.0,0.0,157960.0,,1,157960.0,0,,,2028-11-28,155820.0,1,400.0,157960.0,ARS,156220.0,157960.0,BYMA,1579.6,1.0,157960.0,882,CORP,0.0,157960.0,1.0,10:51:40,2.4148,1710.0,1.0946,85.47,Telecom Argentina S.A.,30639453738,Telecomunicaciones,True
1.0,YMCZO,-0.008,157930.0,163240.0,0.0,156660.0,,1,156660.0,2,,,2028-10-10,157930.0,2,4900.0,156660.0,ARS,157220.0,156660.0,BYMA,1566.6,1.0,156660.0,833,CORP,0.0,156660.0,32000.0,10:33:08,2.2806,6020.0,3.829,80.75,YPF S.A.,30546689979,Energía - Petróleo y Gas,True
1568.0,PN34C,-0.0014000000000000002,100.35,100.45,0.0,99.7725638,,2,99.74,0,,,2027-09-27,100.35,2,682.0,100.2,EXT,99.46,99.74,BYMA,1564.43,1568.0,100.2,454,CORP,0.0,100.2,46.0,11:19:36,1.243,0.99,0.9954,86.31,Pan American Energy LLC (PAE Sucursal),30714813583,Energía - Petróleo y Gas,True
1453.0,CS53D,0.0124,100.65,101.75,0.0,101.9,,1,101.9,0,,,2030-04-30,100.65,2,156.0,101.9,USD,100.65,101.9,BYMA,1480.61,1453.0,101.9,1400,CORP,0.0,101.9,2000.0,10:34:04,3.833,1.1,1.0929,85.42,Cresud S.A.C.I.F. y A.,30509300700,Agro - Real Estate,True
1382.0,RUCDC,-0.0077,103.0,104.2,0.0,103.2256874,,7,103.25,2,,,2030-12-05,103.0,2,3361.0,103.25,EXT,102.2,102.2,BYMA,1426.58,1382.0,102.2,1619,CORP,0.0,102.2,30704.0,11:19:07,4.4326,2.0,1.9569,85.08,CERAMICA RUTA 16 S.R.L.,30710080085,,True
1.0,VSCKO,0.0,135000.0,0.0,0.0,135000.0,,1,135000.0,-1,,,2028-03-03,135000.0,2,0.0,135000.0,ARS,130090.0,135000.0,BYMA,1350.0,1.0,135000.0,612,CORP,0.0,135000.0,245.0,10:50:22,1.6756,,,66.85,Vista Oil & Gas Argentina S.A.U.,33515950899,Energía - Petróleo y Gas,True
1320.0,GYC4D,0.0074,101.0,101.7,0.0,101.7506439,,2,101.8,2,,,2027-10-30,101.0,2,3968.0,101.8,USD,100.0,101.75,BYMA,1343.11,1320.0,101.75,487,CORP,0.0,101.75,500.0,11:12:27,1.3333,1.7,1.7,84.49,[GYC],,Sin mapear,False
1294.0,YFCGD,0.0126,102.4,103.7,0.0,103.590881,,10,103.5,-1,,,2027-02-27,102.4,2,3160.0,103.7,USD,103.15,103.5,BYMA,1340.45,1294.0,103.7,242,CORP,0.0,103.7,20834.0,10:30:39,0.6626,0.55,0.5332,90.19,YPF Energía Eléctrica S.A.,30714128309,Energía - Electricidad,True
1265.0,OLC5D,-0.004699999999999999,105.0,0.0,0.0,104.5297628,,3,104.65,2,,,2028-06-12,105.0,1,0.0,104.65,USD,104.85,104.5,BYMA,1322.31,1265.0,104.5,713,CORP,0.0,104.5,1.0,11:17:34,1.9521,,,67.59,OLEODUCTOS DEL VALLE S.A.,30658840165,,True
1173.0,LOC6D,-0.0070999999999999995,105.5,105.2,0.0,104.7685422,,4,105.5,0,,,2029-01-23,105.5,2,1110.0,105.5,USD,104.75,104.65,BYMA,1228.94,1173.0,104.75,938,CORP,0.0,104.75,960.0,10:52:04,2.5681,0.45,0.4296,90.25,[LOC],,Sin mapear,False
1100.0,OLC6D,-0.011200000000000002,106.2,105.45,0.0,104.9727273,,2,104.7,0,,,2029-06-05,106.2,2,500.0,105.0,USD,104.8,104.7,BYMA,1154.7,1100.0,105.0,1071,CORP,0.0,105.0,75000.0,11:27:42,2.9322,0.65,0.6202,88.54,OLEODUCTOS DEL VALLE S.A.,30658840165,,True
1160.0,MGCED,0.0154,97.0,98.5,0.0,98.1788793,,5,97.9,-1,,,2027-12-19,97.0,2,556.0,98.5,USD,96.8,97.9,BYMA,1138.88,1160.0,98.5,537,CORP,0.0,98.5,4000.0,10:33:19,1.4702,1.7,1.7562,85.0,Pampa Energía S.A.,30526552659,Energía - Electricidad,True
1.0,SBC1O,0.0034999999999999996,110610.0,112380.0,0.0,111000.0,,1,111000.0,0,,,2027-09-05,110610.0,2,1594.0,111000.0,ARS,110290.0,111000.0,BYMA,1110.0,1.0,111000.0,432,CORP,0.0,111000.0,425.0,11:25:31,1.1828,2090.0,1.895,83.52,SAN BAUTISTA DEL SUR SA,30715659340,,True
1033.0,JNC6D,-0.0194,105.25,105.25,0.0,103.4235237,,3,103.0,2,,,2027-10-03,105.25,2,1450.0,105.25,USD,103.2,103.0,BYMA,1068.37,1033.0,103.2,460,CORP,0.0,103.2,2500.0,10:45:55,1.2594,2.05,1.9864,84.12,[JNC],,Sin mapear,False
1000.0,BACGD,0.0,106.1,106.3,0.0,106.1,,1,106.1,-1,,,2029-06-23,106.1,2,30000.0,106.1,USD,106.2,106.1,BYMA,1061.0,1000.0,106.1,1089,CORP,0.0,106.1,3000.0,10:30:26,2.9815,0.1,0.0942,90.87,[BAC],,Sin mapear,False
979.0,YFCOD,0.0,107.1,107.95,0.0,107.1,,1,107.1,-1,,,2028-12-15,107.1,2,200000.0,107.1,USD,107.1,107.1,BYMA,1048.51,979.0,107.1,899,CORP,0.0,107.1,249021.0,10:55:49,2.4613,0.85,0.7937,86.72,YPF Energía Eléctrica S.A.,30714128309,Energía - Electricidad,True
931.0,TLCPC,0.0055000000000000005,108.0,108.6,0.0,108.6,,3,108.6,-1,,,2033-05-28,108.0,2,34224.0,108.6,EXT,107.85,108.6,BYMA,1011.07,931.0,108.6,2524,CORP,0.0,108.6,30361.0,11:18:05,6.9103,0.75,0.6954,88.12,Telecom Argentina S.A.,30639453738,Telecomunicaciones,True
1000.0,PZCGD,-0.011699999999999999,102.2,106.6,0.0,101.0,,2,101.0,-1,,,2028-06-04,102.2,2,1117.0,101.0,USD,100.3,101.0,BYMA,1010.0,1000.0,101.0,705,CORP,0.0,101.0,1000.0,11:31:37,1.9302,6.3,6.2812,79.09,Plaza Logística S.R.L.,30655942382,Logística - Real Estate,True
1.0,SNABO,-0.0481,106110.0,134040.0,0.0,101000.0,,1,101000.0,2,,,2026-07-29,106110.0,2,700.0,101000.0,ARS,104030.0,101000.0,BYMA,1010.0,1.0,101000.0,29,CORP,0.0,101000.0,2639.0,10:30:29,0.0794,30010.0,28.8474,77.32,S.A. San Miguel,30511190238,Agro - Frutícola,True
1000.0,HJCLD,-0.0079,100.8,101.0,0.0,100.0,,1,100.0,2,,,2028-12-06,100.8,2,7000.0,100.0,USD,100.15,100.0,BYMA,1000.0,1000.0,100.0,890,CORP,0.0,100.0,10000.0,10:57:07,2.4367,0.85,0.8487,86.29,John Deere Credit Cía. Financiera S.A.,30707024859,Financiero - Crédito Industrial,True
914.0,VSCPD,-0.0004,106.3,106.8,0.0,106.7197484,,5,106.75,2,,,2029-05-03,106.3,2,4249.0,106.8,USD,106.55,106.25,BYMA,975.43,914.0,106.25,1038,CORP,0.0,106.25,686.0,11:18:21,2.8419,0.25,0.2346,91.15,Vista Oil & Gas Argentina S.A.U.,33515950899,Energía - Petróleo y Gas,True
834.0,TLCOD,0.0,104.0,104.0,0.0,104.4136091,,9,104.5,-1,,,2028-11-28,104.0,2,1886.0,104.5,USD,103.5,104.0,BYMA,870.82,834.0,104.0,882,CORP,0.0,104.0,100.0,11:09:11,2.4148,0.5,0.4831,90.18,Telecom Argentina S.A.,30639453738,Telecomunicaciones,True
839.0,YFCMD,-0.0004,103.45,103.3,0.0,103.4,,2,103.4,-1,,,2027-05-20,103.45,2,1182.0,103.4,USD,102.7,103.4,BYMA,867.53,839.0,103.4,324,CORP,0.0,103.4,100000.0,11:15:31,0.8871,0.6,0.5842,88.44,YPF Energía Eléctrica S.A.,30714128309,Energía - Electricidad,True
629.0,TLCTD,0.0004,111.95,112.05,0.0,112.0,,2,112.0,-1,,,2036-01-20,111.95,1,29000.0,112.0,USD,111.35,112.0,BYMA,704.48,629.0,112.0,3491,CORP,0.0,112.0,30000.0,11:06:49,9.5578,0.7,0.6286,88.17,Telecom Argentina S.A.,30639453738,Telecomunicaciones,True
607.0,PN36D,0.0089,106.7,107.65,0.0,107.506425,,4,106.8,-1,,,2031-11-13,106.7,2,1105.0,107.7,USD,107.0,106.8,BYMA,652.56,607.0,107.65,1962,CORP,0.0,107.65,25000.0,11:31:21,5.3717,0.65,0.6075,88.8,Pan American Energy LLC (PAE Sucursal),30714813583,Energía - Petróleo y Gas,True
597.0,CICAD,-0.0054,101.8,102.25,0.0,101.25,,2,101.25,-1,,,2028-06-03,101.8,2,2999.0,101.25,USD,101.25,101.25,BYMA,604.46,597.0,101.25,704,CORP,0.0,101.25,1403.0,10:55:31,1.9274,1.0,0.9877,85.79,CNH INDUSTRIAL CAPITAL ARGENTINA S.A.,30714322938,,True
579.0,CACBD,0.0,100.05,101.5,0.0,100.05,,2,100.05,-1,,,2028-06-17,100.05,2,12659.0,100.05,USD,100.05,100.05,BYMA,579.29,579.0,100.05,718,CORP,0.0,100.05,1250.0,11:02:49,1.9658,1.45,1.4493,84.59,Capex S.A.,30629827060,Energía - Electricidad,True
547.0,YM38D,0.0095,104.75,105.75,0.0,105.75,,3,105.75,-1,,,2027-07-22,104.75,1,7000.0,105.75,USD,105.2,105.75,BYMA,578.46,547.0,105.75,387,CORP,0.0,105.75,7000.0,10:34:39,1.0595,0.55,0.5228,88.98,YPF S.A.,30546689979,Energía - Petróleo y Gas,True
531.0,MGCND,0.023799999999999998,102.55,105.0,0.0,105.0,,6,105.0,-1,,,2028-10-04,102.55,1,446.0,105.0,USD,103.0,105.0,BYMA,557.55,531.0,105.0,827,CORP,0.0,105.0,500.0,11:29:46,2.2642,2.0,1.9417,84.42,Pampa Energía S.A.,30526552659,Energía - Electricidad,True
507.0,MGCQD,0.005,108.25,108.8,0.0,108.8852071,,4,109.3,-1,,,2028-08-06,108.25,2,6576.0,109.3,USD,108.1,108.8,BYMA,552.04,507.0,108.8,768,CORP,0.0,108.8,10000.0,11:10:36,2.1027,0.7,0.6475,88.47,Pampa Energía S.A.,30526552659,Energía - Electricidad,True
537.0,YM35D,-0.0019,103.0,102.8,0.0,102.8,,3,102.8,-1,,,2027-02-27,103.0,1,406.0,102.8,USD,101.75,102.8,BYMA,552.04,537.0,102.8,242,CORP,0.0,102.8,750.0,10:59:21,0.6626,1.05,1.0319,85.83,YPF S.A.,30546689979,Energía - Petróleo y Gas,True
500.0,OT42D,-0.0088,107.7,107.6,0.0,106.75,,1,106.75,2,,,2030-01-17,107.7,2,500.0,106.75,USD,106.9,106.75,BYMA,533.75,500.0,106.75,1297,CORP,0.0,106.75,1500.0,10:33:16,3.551,0.7,0.6548,87.36,[OT4],,Sin mapear,False
510.0,OTS6D,-0.011899999999999999,104.8,104.9,0.0,103.55,,2,103.55,-1,,,2029-07-29,104.8,2,29497.0,103.55,USD,103.8,103.55,BYMA,528.11,510.0,103.55,1125,CORP,0.0,103.55,500.0,10:54:18,3.0801,1.1,1.0597,85.36,[OTS],,Sin mapear,False
500.0,FO4AD,-0.0252,104.95,104.2,0.0,102.3,,1,102.3,2,,,2028-07-20,104.95,2,500.0,102.3,USD,102.3,102.3,BYMA,511.5,500.0,102.3,751,CORP,0.0,102.3,4500.0,11:17:38,2.0561,1.9,1.8573,83.2,[FO4],,Sin mapear,False
500.0,CICBD,-0.0073,102.25,102.5,0.0,101.5,,1,101.5,2,,,2029-02-09,102.25,1,30000.0,101.5,USD,101.5,101.5,BYMA,507.5,500.0,101.5,955,CORP,0.0,101.5,24000.0,10:59:26,2.6146,1.0,0.9852,85.1,CNH INDUSTRIAL CAPITAL ARGENTINA S.A.,30714322938,,True
611.0,GOC4D,-0.0462,86.0,86.0,0.0,82.0474959,,6,83.5,2,,,2029-04-28,86.0,2,55.0,83.5,USD,83.5,82.0,BYMA,501.32,611.0,82.02,1033,CORP,0.0,82.02,15.0,10:45:28,2.8282,2.5,2.994,82.39,GENERACION LITORAL SA,33715184139,,True
466.0,DNC3C,-0.01,99.5,102.0,0.0,100.1770386,,5,102.0,2,,,2026-11-22,99.5,2,977.0,102.0,EXT,98.5,98.5,BYMA,466.82,466.0,98.5,145,CORP,0.0,98.5,13723.0,11:10:27,0.397,3.5,3.5533,81.52,EDENOR S.A.,30655116202,,True
443.0,MTC2D,0.0009,101.7,101.85,0.0,101.8002257,,2,101.85,2,,,2028-06-22,101.7,2,998.0,101.85,USD,100.9,101.8,BYMA,450.98,443.0,101.8,723,CORP,0.0,101.8,4000.0,11:32:49,1.9795,0.95,0.9415,85.77,Mastellone Hermanos S.A.,30547242331,Alimentos - Lácteos,True
455.0,YMCID,0.005600000000000001,92.26,92.76,0.0,92.8547253,,4,92.8,2,,,2029-07-02,92.26,1,250.0,92.9,USD,91.73,92.78,BYMA,422.49,455.0,92.78,1098,CORP,0.0,92.78,83.0,11:29:50,3.0062,1.03,1.1229,85.56,YPF S.A.,30546689979,Energía - Petróleo y Gas,True
400.0,DNCAD,-0.0033,104.5,105.05,0.0,104.15,,1,104.15,2,,,2033-04-28,104.5,1,30000.0,104.15,USD,104.7,104.15,BYMA,416.6,400.0,104.15,2494,CORP,0.0,104.15,2700.0,10:50:50,6.8282,0.35,0.3343,88.98,EDENOR S.A.,30655116202,,True
377.0,PLC6C,0.0,102.0,102.0,0.0,102.0,,1,102.0,-1,,,2029-02-27,102.0,2,4623.0,102.0,EXT,99.0,102.0,BYMA,384.54,377.0,102.0,973,CORP,0.0,102.0,238.0,10:54:25,2.6639,3.0,3.0303,80.87,Pluspetrol S.A.,30678224010,Energía - Petróleo y Gas,True
368.0,MIC4D,0.0,101.9,101.9,0.0,101.9,,1,101.9,-1,,,2027-07-29,101.9,1,107.0,101.9,USD,101.4,101.9,BYMA,374.99,368.0,101.9,394,CORP,0.0,101.9,500.0,11:06:33,1.0787,0.5,0.4931,87.97,MIRGOR S.A.,30578036071,,True
335.0,CS48D,-0.0013,108.15,108.0,0.0,108.0141791,,6,107.7,-1,,,2028-07-11,108.15,2,101.0,108.05,USD,107.7,107.7,BYMA,361.85,335.0,108.0,742,CORP,0.0,108.0,800.0,11:18:49,2.0315,0.3,0.2786,90.5,Cresud S.A.C.I.F. y A.,30509300700,Agro - Real Estate,True
293.0,VSCRC,-0.0104,105.3,105.05,0.0,105.0544369,,3,105.55,2,,,2031-10-10,105.3,2,1392.0,105.7,EXT,104.65,104.2,BYMA,307.81,293.0,104.2,1928,CORP,0.0,104.2,11633.0,10:35:52,5.2786,0.4,0.3822,89.45,Vista Oil & Gas Argentina S.A.U.,33515950899,Energía - Petróleo y Gas,True
256.0,NPCCD,0.0059,109.0,109.65,0.0,109.65,,2,109.65,-1,,,2029-08-25,109.0,2,244.0,109.65,USD,108.0,109.65,BYMA,280.7,256.0,109.65,1152,CORP,0.0,109.65,10000.0,10:58:45,3.154,1.65,1.5278,83.97,[NPC],,Sin mapear,False
224.0,YMCXD,0.0026,113.0,113.25,0.0,113.2633929,,2,113.25,0,,,2031-09-11,113.0,1,164.0,113.3,USD,112.65,113.25,BYMA,253.71,224.0,113.3,1899,CORP,0.0,113.3,17754.0,11:10:27,5.1992,0.6,0.5326,88.16,YPF S.A.,30546689979,Energía - Petróleo y Gas,True
225.0,SBC2D,0.0,104.5,104.9,0.0,104.5,,2,104.5,-1,,,2029-01-16,104.5,2,150.0,104.5,USD,103.3,104.5,BYMA,235.13,225.0,104.5,931,CORP,0.0,104.5,5000.0,11:27:42,2.5489,1.6,1.5489,83.87,SAN BAUTISTA DEL SUR SA,30715659340,,True
200.0,DNC5D,0.0022,109.25,109.6,0.0,109.5,,2,109.5,-1,,,2028-08-05,109.25,1,4800.0,109.5,USD,108.55,109.5,BYMA,219.0,200.0,109.5,767,CORP,0.0,109.5,2288.0,10:43:00,2.0999,1.05,0.9673,85.4,EDENOR S.A.,30655116202,,True
202.0,OTS3D,-0.0009,105.45,105.35,0.0,103.5678218,,2,103.55,0,,,2028-11-01,105.45,2,1168.0,105.35,USD,103.35,103.55,BYMA,209.21,202.0,105.35,855,CORP,0.0,105.35,2000.0,11:26:04,2.3409,2.0,1.9352,83.11,[OTS],,Sin mapear,False
200.0,YFCND,0.0019,102.6,103.1,0.0,101.825,,2,100.85,0,,,2026-10-03,102.6,2,5000.0,102.8,USD,102.8,100.85,BYMA,203.65,200.0,102.8,95,CORP,0.0,102.8,1160.0,11:03:10,0.2601,0.3,0.2918,89.4,YPF Energía Eléctrica S.A.,30714128309,Energía - Electricidad,True
188.0,PFC2D,0.006999999999999999,106.0,106.75,0.0,106.75,,1,106.75,0,,,2027-07-14,106.0,2,2112.0,106.75,USD,105.55,106.75,BYMA,200.69,188.0,106.75,379,CORP,0.0,106.75,50000.0,10:32:38,1.0376,1.2,1.1369,84.21,PATAGONIA FRUITS TRADE S.A,30690967541,,True
179.0,YMCYD,0.0004,104.8,104.85,0.0,104.85,,1,104.85,0,,,2028-10-10,104.8,1,2135.0,104.85,USD,103.35,104.85,BYMA,187.68,179.0,104.85,833,CORP,0.0,104.85,10000.0,11:08:22,2.2806,1.5,1.4514,83.47,YPF S.A.,30546689979,Energía - Petróleo y Gas,True
179.0,YM41D,0.0088,102.05,102.95,0.0,102.3089385,,6,103.0,-1,,,2027-01-08,102.05,2,25.0,103.0,USD,102.6,101.8,BYMA,183.13,179.0,102.95,192,CORP,0.0,102.95,150000.0,11:32:52,0.5257,0.35,0.3411,89.97,YPF S.A.,30546689979,Energía - Petróleo y Gas,True
150.0,VSCOD,0.0059,109.1,109.75,0.0,109.75,,1,109.75,0,,,2027-03-06,109.1,2,960.0,109.75,USD,108.1,109.75,BYMA,164.63,150.0,109.75,249,CORP,0.0,109.75,500000.0,10:44:48,0.6817,1.65,1.5264,83.28,Vista Oil & Gas Argentina S.A.U.,33515950899,Energía - Petróleo y Gas,True
145.0,YFCID,0.0060999999999999995,106.35,106.0,0.0,107.0,,3,107.0,-1,,,2027-06-13,106.35,2,1924.0,107.0,USD,102.15,107.0,BYMA,155.15,145.0,107.0,348,CORP,0.0,107.0,3000.0,11:18:49,0.9528,3.85,3.769,80.4,YPF Energía Eléctrica S.A.,30714128309,Energía - Electricidad,True
141.0,MSSGD,0.0009,104.8,104.0,0.0,104.9,,1,104.9,0,,,2029-04-16,104.8,2,20446.0,104.9,USD,101.5,104.9,BYMA,147.91,141.0,104.9,1021,CORP,0.0,104.9,150.0,10:35:10,2.7953,2.5,2.4631,81.43,MSU S.A.,30607597193,Energía,True
140.0,YFCLD,-0.0613,109.2,109.0,0.0,102.5,,1,102.5,2,,,2028-11-21,109.2,1,876.0,102.5,USD,102.6,102.5,BYMA,143.5,140.0,102.5,875,CORP,0.0,102.5,20.0,10:56:24,2.3956,6.4,6.2378,77.75,YPF Energía Eléctrica S.A.,30714128309,Energía - Electricidad,True
136.0,OTS2D,0.0019,102.5,103.8,0.0,102.7,,3,102.7,-1,,,2027-04-24,102.5,1,375.0,102.7,USD,102.95,102.7,BYMA,139.68,136.0,102.7,298,CORP,0.0,102.7,1.0,11:25:21,0.8159,0.85,0.8256,86.34,[OTS],,Sin mapear,False
109.0,YM43D,0.0049,101.0,101.4,0.0,101.5,,1,101.5,0,,,2030-04-14,101.0,2,3000.0,101.5,USD,100.3,101.5,BYMA,110.64,109.0,101.5,1384,CORP,0.0,101.5,6000.0,10:30:29,3.7892,1.1,1.0967,84.08,YPF S.A.,30546689979,Energía - Petróleo y Gas,True
100.0,CS51D,0.0,103.0,104.45,0.0,103.0,,1,103.0,-1,,,2027-01-20,103.0,2,500.0,103.0,USD,103.05,103.0,BYMA,103.0,100.0,103.0,204,CORP,0.0,103.0,75000.0,10:45:01,0.5585,1.4,1.3586,83.56,Cresud S.A.C.I.F. y A.,30509300700,Agro - Real Estate,True
94.0,VSCRD,-0.0092,108.25,108.8,0.0,107.6425532,,11,108.65,2,,,2031-10-10,108.25,1,1136.0,108.65,USD,107.85,107.25,BYMA,101.19,94.0,107.25,1928,CORP,0.0,107.25,1.0,11:05:37,5.2786,0.95,0.8809,86.8,Vista Oil & Gas Argentina S.A.U.,33515950899,Energía - Petróleo y Gas,True
100.0,MIC4D,-0.0039000000000000003,101.4,102.0,0.0,101.0,,1,101.0,2,,,2027-07-29,101.4,2,6325.0,101.0,USD,101.5,101.0,BYMA,101.0,100.0,101.0,394,CORP,0.0,101.0,1000.0,10:37:07,1.0787,0.5,0.4926,87.52,MIRGOR S.A.,30578036071,,True
100.0,PECND,-0.0095,68.35,68.67,0.0,67.7,,3,67.7,-1,,,2032-08-25,68.35,2,2400.0,67.7,USD,67.71,67.7,BYMA,67.7,100.0,67.7,2248,CORP,0.0,67.7,4375.0,10:31:00,6.1547,0.96,1.4178,84.16,PETROLERA ACONCAGUA ENERGIA S.A.,30714814229,,True
37.0,IRCJD,0.0105,104.45,105.25,0.0,105.55,,1,105.55,0,,,2027-02-28,104.45,2,251.0,105.55,USD,104.0,105.55,BYMA,39.05,37.0,105.55,243,CORP,0.0,105.55,3513.0,10:33:07,0.6653,1.25,1.2019,83.82,IRSA Inversiones y Representaciones S.A.,30524688673,Real Estate,True
34.0,MCC1D,0.0067,104.0,104.7,0.0,104.7,,2,104.7,-1,,,2029-03-10,104.0,2,466.0,104.7,USD,101.1,104.7,BYMA,35.6,34.0,104.7,984,CORP,0.0,104.7,3000.0,11:13:47,2.694,3.6,3.5608,80.13,[MCC],,Sin mapear,False
35.0,NPCDD,-0.0024,100.6,100.95,0.0,100.3857143,,3,101.0,2,,,2030-04-30,100.6,1,970.0,101.0,USD,100.5,100.35,BYMA,35.14,35.0,100.35,1400,CORP,0.0,100.35,1.0,11:30:10,3.833,0.45,0.4478,88.57,[NPC],,Sin mapear,False
32.0,TTC8D,-0.0004,102.45,102.4,0.0,102.4,,1,102.4,2,,,2027-10-24,102.45,2,2968.0,102.4,USD,102.3,102.4,BYMA,32.77,32.0,102.4,481,CORP,0.0,102.4,75000.0,11:29:17,1.3169,0.1,0.0978,89.62,Tecpetrol S.A.,30592665472,Energía - Petróleo y Gas,True
29.0,PN38D,0.0087,108.05,108.5,0.0,109.0,,1,109.0,0,,,2027-08-11,108.05,2,2477.0,109.0,USD,107.55,109.0,BYMA,31.61,29.0,109.0,407,CORP,0.0,109.0,100000.0,10:35:47,1.1143,0.95,0.8833,84.93,Pan American Energy LLC (PAE Sucursal),30714813583,Energía - Petróleo y Gas,True
20.0,MSSED,0.0023,106.5,106.7,0.0,106.75,,2,106.75,-1,,,2026-07-17,106.5,2,6097.0,106.75,USD,105.5,106.75,BYMA,21.35,20.0,106.75,17,CORP,0.0,106.75,5050.0,10:34:20,0.0465,1.2,1.1374,84.26,MSU S.A.,30607597193,Energía,True
17.0,IRCOD,0.0121,107.25,108.0,0.0,108.55,,1,108.55,0,,,2029-10-23,107.25,1,883.0,108.55,USD,107.7,108.55,BYMA,18.45,17.0,108.55,1211,CORP,0.0,108.55,1.0,10:49:14,3.3155,0.3,0.2786,88.51,IRSA Inversiones y Representaciones S.A.,30524688673,Real Estate,True
24.0,SNEBD,0.0058,68.1,68.41,0.0,68.5,,1,68.5,0,,,2029-07-14,68.1,2,932.0,68.5,USD,67.0,68.5,BYMA,16.44,24.0,68.5,1110,CORP,0.0,68.5,12300.0,10:39:10,3.039,1.41,2.1045,81.75,SION S.A.,30690076043,,True
9.0,TLCTC,0.0018,108.45,108.65,0.0,108.65,,1,108.65,0,,,2036-01-20,108.45,1,28991.0,108.65,EXT,108.05,108.65,BYMA,9.78,9.0,108.65,3491,CORP,0.0,108.65,30000.0,11:28:00,9.5578,0.6,0.5553,86.98,Telecom Argentina S.A.,30639453738,Telecomunicaciones,True
7.0,MCC3D,-0.0019,101.4,102.25,0.0,101.2714286,,7,101.3,-1,,,2030-05-11,101.4,1,4000.0,101.3,USD,100.9,101.2,BYMA,7.07,7.0,101.2,1411,CORP,0.0,101.2,1.0,11:25:03,3.8631,1.35,1.338,84.76,[MCC],,Sin mapear,False
6.0,PN34D,0.0127,102.0,103.3,0.0,103.3,,6,103.3,-1,,,2027-09-27,102.0,1,5464.0,103.3,USD,102.25,103.3,BYMA,6.18,6.0,103.3,454,CORP,0.0,103.3,1.0,10:32:41,1.243,1.05,1.0269,85.39,Pan American Energy LLC (PAE Sucursal),30714813583,Energía - Petróleo y Gas,True
5.0,PLC6D,-0.0009,104.5,104.4,0.0,104.4,,4,104.4,-1,,,2029-02-27,104.5,1,5995.0,104.4,USD,104.2,104.4,BYMA,5.21,5.0,104.4,973,CORP,0.0,104.4,1.0,11:31:41,2.6639,0.2,0.1919,89.93,Pluspetrol S.A.,30678224010,Energía - Petróleo y Gas,True
4.0,EAC4D,0.0058,102.9,103.5,0.0,103.5,,1,103.5,0,,,2036-06-16,102.9,1,2055.0,103.5,USD,0.0,103.5,BYMA,4.14,4.0,103.5,3639,CORP,0.0,103.5,0.0,11:19:14,9.963,,,65.2,MSU GREEN ENERGY S.A.U.,30714155128,,True
1.0,VSCUD,0.0009,108.0,109.0,0.0,108.1,,1,108.1,0,,,2030-03-07,108.0,1,4000.0,108.1,USD,107.6,108.1,BYMA,1.08,1.0,108.1,1346,CORP,0.0,108.1,1.0,11:12:44,3.6851,1.4,1.3011,83.31,Vista Oil & Gas Argentina S.A.U.,33515950899,Energía - Petróleo y Gas,True
1.0,YMCZD,0.0,105.4,107.95,0.0,105.4,,1,105.4,-1,,,2028-10-10,105.4,2,5000.0,105.4,USD,105.5,105.4,BYMA,1.05,1.0,105.4,833,CORP,0.0,105.4,2000.0,10:34:04,2.2806,2.45,2.3223,81.09,YPF S.A.,30546689979,Energía - Petróleo y Gas,True
1.0,CWC6D,-0.021,95.0,100.0,0.0,93.0,,1,93.0,2,,,2027-10-30,95.0,2,274.0,93.0,USD,95.05,93.0,BYMA,0.93,1.0,93.0,487,CORP,0.0,93.0,2000.0,10:30:12,1.3333,4.95,5.2078,77.76,CROWN POINT ENERGIA S.A.,30709346268,,True
1.0,SNABD,-0.038900000000000004,77.0,80.0,0.0,74.0,,1,74.0,2,,,2026-07-29,77.0,2,52.0,74.0,USD,74.0,74.0,BYMA,0.74,1.0,74.0,29,CORP,0.0,74.0,899.0,10:30:22,0.0794,6.0,8.1081,76.55,S.A. San Miguel,30511190238,Agro - Frutícola,True
